카테고리_대,카테고리_소,공원명,소재지지번주소,위도,경도
공원,어린이공원,다람쥐공원,서울특별시 양천구 신정6동 327-1,37.513482,126.866021
공원,어린이공원,까치공원,서울특별시 양천구 신정6동 328-1,37.514958,126.868243
공원,어린이공원,꿈나래공원,서울특별시 양천구 신정6동 329-2,37.516283,126.869774
공원,어린이공원,기린공원,서울특별시 양천구 신정6동 330-1,37.516283,126.869774
공원,어린이공원,사슴공원,서울특별시 양천구 신정6동 332-1,37.515672,126.873427
공원,근린공원,갈산공원,서울특별시 양천구 신정7동 162-56,37.508129,126.869032
공원,어린이공원,목련공원,서울특별시 양천구 신정7동 325-2,37.511439,126.858322
공원,어린이공원,호돌이공원,서울특별시 양천구 신정7동 326-2,37.512426,126.861336
공원,어린이공원,세양공원,서울특별시 양천구 신정7동 1306-2,37.506814,126.864025
공원,소공원,신정7동소공원,서울특별시 양천구 신정7동 171-61,37.5092629,126.8688037
공원,소공원,마중소공원,서울특별시 중랑구 묵동 396-2,37.614773,127.0824508506
공원,소공원,빛길소공원,서울특별시 중랑구 면목동 1537-1,37.57193391,127.086431
공원,소공원,꽃가람소공원,서울특별시 중랑구 면목동 1544-2,37.581647,127.078936
공원,소공원,소담소공원,서울특별시 중랑구 면목동 1548-1,37.572832,127.085867
공원,소공원,면목어울소공원,서울특별시 중랑구 면목동 1549-1,37.586168,127.096224
공원,어린이공원,소  파공원,서울특별시 중랑구 면목동 42-1,37.58921984,127.0956963
공원,어린이공원,섬  들공원,서울특별시 중랑구 면목동 86-3,37.59148188,127.0925459
공원,어린이공원,한  신공원,서울특별시 중랑구 면목동 178-19,37.58816879,127.0769075
공원,어린이공원,이  화공원,서울특별시 중랑구 면목동 30-38,37.58701827,127.1003895
공원,어린이공원,꿈마루공원,서울특별시 중랑구 면목동 1543-2,37.5803162276,127.093536
공원,어린이공원,연희1구역(연희파크푸르지오)공원,서울특별시 서대문구 연희동 717-17,37.576664,126.930031
공원,어린이공원,연희푸르지오어린이공원,서울특별시 서대문구 연희동 717-50,37.582713,126.919494
공원,근린공원,물 푸 레공원,서울특별시 은평구 진관동 산100-44,37.63783996,126.9165117
공원,근린공원,기 자 촌공원,서울특별시 은평구 진관동 106-17,37.63392387,126.9143248
공원,근린공원,녹번동서공원,서울특별시 은평구 녹번동 85-1,37.60372262,126.9272021
공원,근린공원,녹번동공원,서울특별시 은평구 녹번동 산27,37.60325117,126.9322993
공원,근린공원,거 북 골공원,서울특별시 은평구 구산동 산37-4,37.61013255,126.9070389
공원,근린공원,구  산공원,서울특별시 은평구 구산동 산48-7,37.60733325,126.9077646
공원,근린공원,상림공원,서울특별시 은평구 진관동 5-3,37.6486642,126.9295653
공원,근린공원,못자리골공원,"서울특별시 은평구 진관동13-2, 12-1",37.64653435,126.9269594
공원,근린공원,덕수천공원,서울특별시 은평구 진관동 14-3,37.6447552,126.9239666
공원,근린공원,마고정공원,서울특별시 은평구 진관동 101-2,37.63252943,126.9191135
공원,근린공원,우물골공원,"서울특별시 은평구 진관동 85-1,2,3",37.63513448,126.9253782
공원,근린공원,신도공원,서울특별시 은평구 진관동 206-21,37.594288,126.919595
공원,근린공원,마실길공원,서울특별시 은평구 진관동 125-22,37.64118472,126.9428673
공원,소공원,역촌동동소공원,"서울특별시 은평구 역촌동 85-34,36",37.59953752,126.915543
공원,소공원,거북이소공원,서울특별시 은평구 구산동 309-38,37.61813526,126.9053281
공원,소공원,요  산소공원,서울특별시 은평구 불광동 13-33외 3,37.591827,126.918252
공원,소공원,백련산숲속소공원,서울특별시 은평구 응암동 761-7,37.58744179,126.9257878
공원,기타,서울북부지방검찰청주변녹지공원,서울특별시 도봉구 도봉2동 626-22,37.6756414,127.0466808
공원,어린이공원,느티나무공원,서울특별시 금천구 시흥동 817,37.45613382,126.906735
공원,어린이공원,은행공원,서울특별시 금천구 시흥동 836,37.45204371,126.9071079
공원,어린이공원,별장길공원,서울특별시 금천구 시흥동 925-32,37.448147,126.908596
공원,문화공원,금나래중앙공원,서울특별시 금천구 독산동 1151,37.45807525,126.8949359
공원,소공원,도하공원,서울특별시 금천구 독산동 1149,37.458753,126.8953896
공원,소공원,박미사랑공원,서울특별시 금천구 시흥동 963-1,37.43762998,126.904519
공원,문화공원,독산공원,서울특별시 금천구 독산동 1160-2,37.46391741,126.8926887
공원,어린이공원,목화공원,서울특별시 금천구 독산동 883-9,37.477455,126.907262
공원,어린이공원,동산공원,서울특별시 금천구 독산동 993-29,37.47292006,126.9059645
공원,어린이공원,남문공원,서울특별시 금천구 독산동 160-6,37.472321,126.900396
공원,어린이공원,구룡공원,서울특별시 금천구 독산동 964,37.477891,126.9027669
공원,어린이공원,반수공원,서울특별시 금천구 독산동 980-44,37.4740151,126.902233
공원,어린이공원,한사랑공원,서울특별시 금천구 독산동 925-2,37.467716,126.904573
공원,어린이공원,쌈지공원,서울특별시 금천구 독산동 189-1,37.47090493,126.9039831
공원,어린이공원,소망공원,서울특별시 금천구 독산동 196-8,37.46936829,126.9016706
공원,어린이공원,남서울공원,서울특별시 금천구 시흥동 986-2,37.448336,126.902123
공원,어린이공원,새재미공원,서울특별시 금천구 시흥동 855,37.45884579,126.904239
공원,어린이공원,해태공원,서울특별시 금천구 시흥동 871-24,37.457773,126.901866
공원,어린이공원,부장천공원,서울특별시 금천구 시흥동 893,37.45266794,126.9044062
공원,어린이공원,풍림공원,서울특별시 금천구 시흥동 1026-3,37.44783408,126.9017969
공원,어린이공원,중앙공원,서울특별시 금천구 시흥동 1027-2,37.44641126,126.9016027
공원,어린이공원,꾸러기공원,서울특별시 금천구 시흥동 943-16,37.44316993,126.905877
공원,어린이공원,비둘기공원,서울특별시 금천구 시흥동 947-4,37.441597,126.906264
공원,어린이공원,까치공원,서울특별시 금천구 시흥동 959-2,37.439645,126.904994
공원,어린이공원,진달래공원,서울특별시 금천구 시흥동 970-3,37.434878,126.904883
공원,어린이공원,단군공원,서울특별시 금천구 시흥동 169-21,37.45569721,126.9086585
공원,어린이공원,산장공원,서울특별시 금천구 시흥동 3-17,37.46089265,126.9124998
공원,어린이공원,장미공원,서울특별시 금천구 시흥동 3-82,37.46163335,126.912238
공원,어린이공원,신흥공원,서울특별시 금천구 시흥동 4-128,37.45990738,126.907849
공원,어린이공원,효봉공원,서울특별시 금천구 시흥동 4-28,37.46069907,126.910507
공원,어린이공원,송록공원,서울특별시 금천구 시흥동 791-35,37.46134022,126.906169
공원,어린이공원,동호수공원,서울특별시 송파구 송파동 34,37.50991906,127.1070996
공원,어린이공원,모슬공원,서울특별시 송파구 거여동 28-7,37.492376,127.145466
공원,어린이공원,몽촌공원,서울특별시 송파구 방이동 150,37.51293389,127.114841
공원,어린이공원,무궁화공원,서울특별시 송파구 가락동 134,37.49319401,127.127074
공원,어린이공원,문현공원,서울특별시 송파구 장지동 838-1,37.481238,127.128143
공원,어린이공원,반딧불공원,서울특별시 송파구 문정동 47,37.48788796,127.1241012
공원,어린이공원,방잇골공원,서울특별시 송파구 방이동 70-1,37.51341106,127.110304
공원,어린이공원,방죽공원,서울특별시 송파구 가락본동 28,37.500653,127.122796
공원,어린이공원,배미골공원,서울특별시 송파구 거여동 291-1,37.490834,127.1471347
공원,어린이공원,배밭공원,서울특별시 송파구 송파동 178,37.50160666,127.115347
공원,어린이공원,버들공원,서울특별시 송파구 장지동 854-2,37.478761,127.133147
공원,어린이공원,벌말공원,서울특별시 송파구 오금동 132,37.501638,127.140281
공원,어린이공원,복숭아공원,서울특별시 송파구 오금동 27,37.506812,127.131379
공원,어린이공원,봉우리공원,서울특별시 송파구 가락본동 85,37.496495,127.119238
공원,어린이공원,부렴공원,서울특별시 송파구 잠실본동 296,37.505621,127.079254
공원,어린이공원,비둘기공원,서울특별시 송파구 방이동 195,37.512742,127.123352
공원,어린이공원,비석거리공원,서울특별시 송파구 가락본동 96-15,37.494525,127.117497
공원,어린이공원,뽕밭공원,서울특별시 송파구 잠실본동 220,37.507773,127.081067
공원,어린이공원,삼밭공원,서울특별시 송파구 삼전동 70,37.49951865,127.092841
공원,어린이공원,삼밭나루공원,서울특별시 송파구 삼전동 95,37.505115,127.091718
공원,어린이공원,삼전공원,서울특별시 송파구 삼전동 51,37.50181092,127.090203
공원,어린이공원,삼학사공원,서울특별시 송파구 삼전동 110-7,37.506232,127.095323
공원,어린이공원,새마을공원,서울특별시 송파구 잠실본동 209-4,37.508222,127.086579
공원,어린이공원,새말공원,서울특별시 송파구 가락동 145-10,37.494731,127.125727
공원,어린이공원,새싹공원,서울특별시 송파구 송파동 107,37.50482351,127.112722
공원,어린이공원,샛별공원,서울특별시 송파구 가락본동 51,37.497957,127.121754
공원,어린이공원,은가공원,서울특별시 서대문구 북가좌동 3-39,37.5828050681,126.9194629437
공원,어린이공원,한성공원,서울특별시 서대문구 북아현동 147-48,37.582423,126.910475
공원,어린이공원,해담는공원,서울특별시 서대문구 북가좌동 325-20,37.5824247763,126.9104652559
공원,어린이공원,홍남공원,서울특별시 서대문구 홍은동 405-3,37.5779912763,126.9291886853
공원,어린이공원,홍연공원,서울특별시 서대문구 홍은동 408-4,37.5801270701,126.9268015076
공원,어린이공원,홍은동공원,서울특별시 서대문구 홍은동 8-158,37.585383,126.923769
공원,어린이공원,홍은2구역(힐스테이트홍은포레스트)공원,서울특별시 서대문구 홍은2동 340-3,37.579199,126.950407
공원,어린이공원,홍제1구역(푸르지오센트럴파크)공원,서울특별시 서대문구 홍제1동 44-45,37.584298,126.944335
공원,어린이공원,홍제2구역(홍제센트럴아이파크)공원,서울특별시 서대문구 홍제1동 473-1,37.584298,126.944335
공원,어린이공원,남천공원,서울특별시 송파구 마천동 344,37.501303,127.1527103
공원,어린이공원,늘봄공원,서울특별시 송파구 장지동 123-1,37.487571,127.133988
공원,어린이공원,능골공원,서울특별시 송파구 가락동 198,37.493129,127.133207
공원,어린이공원,대건공원,서울특별시 송파구 가락동 165-4,37.4971171,127.1320317
공원,어린이공원,도담공원,서울특별시 송파구 마천동 583,37.49962097,127.159557
공원,어린이공원,돌마리공원,서울특별시 송파구 석촌동 258,37.5006205,127.103249
공원,어린이공원,돌무데기공원,서울특별시 송파구 마천동 375,37.492001,127.155103
공원,어린이공원,방아다리공원,서울특별시 강동구 명일2동 236,37.548156,127.153648
공원,어린이공원,둔촌공원,서울특별시 강동구 둔촌2동 79-4,37.531437,127.143288
공원,소공원,암사동공원,서울특별시 강동구 암사동 518-1,37.54888077,127.1233123
공원,근린공원,솔말소공원,서울특별시 강동구 암사3동 400-1,37.556493,127.139147
공원,근린공원,솜다래공원,서울특별시 강동구 암사1동 413-4,37.553691,127.141229
공원,근린공원,암사공원,서울특별시 강동구 암사3동 414-20,37.5565294,127.1417157
공원,어린이공원,천일공원,서울특별시 강동구 천호1동 221-3,37.54498878,127.1362629
공원,어린이공원,당말공원,서울특별시 강동구 천호3동 167-195,37.53912769,127.133246
공원,어린이공원,다솜공원,서울특별시 강동구 강일동 333-1,37.546877,127.167582
공원,어린이공원,꽃보라공원,서울특별시 강동구 강일동 317-1,37.565352,127.175724
공원,어린이공원,윤슬공원,서울특별시 강동구 강일동 448-1,37.562677,127.177545
공원,어린이공원,꿈터공원,서울특별시 강동구 강일동 429-1,37.560861,127.180266
공원,어린이공원,나루공원,서울특별시 강동구 천호2동 569-1,37.547038,127.123604
공원,근린공원,강일공원,서울특별시 강동구 강일동 332-5,37.569526,127.1744407
공원,근린공원,벌말공원,서울특별시 강동구 강일동 산8-1,37.559936,127.177202
공원,어린이공원,암사공원,서울특별시 강동구 암사1동 산59-2,37.552756,127.137981
공원,근린공원,강덕공원,서울특별시 강동구 강일동 산11-6,37.558585,127.174682
공원,근린공원,능말공원,서울특별시 중랑구 신내동 817-4,37.6160162957,127.1080257344
공원,근린공원,배말공원,서울특별시 중랑구 신내동 819,37.6141517662,127.1119490903
공원,근린공원,청남공원,서울특별시 중랑구 신내동 산2-45,37.62011974,127.1104604
공원,어린이공원,원  묵공원,서울특별시 중랑구 묵동 13-1,37.616747,127.084772
공원,어린이공원,서  당공원,서울특별시 중랑구 묵동 20-1,37.61706409,127.0881222
공원,어린이공원,은하수공원,서울특별시 중랑구 신내동 650-1,37.6156627,127.0912651
공원,어린이공원,꽃동산공원,서울특별시 중랑구 망우동 441-1,37.59124873,127.0991535
공원,어린이공원,달동산공원,서울특별시 중랑구 망우동 520-6,37.59221339,127.095187
공원,어린이공원,샛  별공원,서울특별시 중랑구 망우동 416-1,37.59339462,127.1008446
공원,어린이공원,햇  님공원,서울특별시 중랑구 망우동 474-11,37.59360721,127.0952679
공원,어린이공원,면  목공원,서울특별시 중랑구 면목동 127-33,37.5895639084,127.0859226028
공원,어린이공원,양  지공원,서울특별시 중랑구 면목동 98-20,37.59020491,127.088887
공원,어린이공원,겸  재공원,서울특별시 중랑구 면목동 70-3,37.5879760477,127.0932230345
공원,어린이공원,오거리공원,서울특별시 중랑구 면목동 351,37.5771082700,127.0844469000
공원,어린이공원,열  매공원,서울특별시 중랑구 면목동 142-15,37.58857132,127.0809543
공원,어린이공원,사  랑공원,서울특별시 중랑구 면목동 153-6,37.58564763,127.0818678
공원,어린이공원,남  촌공원,서울특별시 중랑구 면목동 110-1,37.58548947,127.0912564
공원,어린이공원,햇  살공원,서울특별시 중랑구 면목동 137-14,37.5899334,127.0832088286
공원,어린이공원,까  치공원,서울특별시 중랑구 면목동 570,37.5835082700,127.086969
공원,어린이공원,샘  터공원,서울특별시 중랑구 면목동 656,37.5730375100,127.0834002
공원,어린이공원,송  계공원,서울특별시 중랑구 면목동 173-1,37.5845356519,127.0779651051
공원,근린공원,용마산근린공원,서울특별시 중랑구 망우동 산69-1,37.5961453305,127.1049025582
공원,어린이공원,활주로공원,서울특별시 강서구 공항동1341,37.554212,126.815978
공원,어린이공원,다솔공원,서울특별시 강서구 공항동1361,37.554428,126.818292
공원,어린이공원,장미공원,서울특별시 강서구 공항동668,37.556809,126.8139434
공원,어린이공원,송정공원,서울특별시 강서구 공항동42-11,37.560635,126.811276
공원,어린이공원,쌈지공원,서울특별시 강서구 방화동 266-24,37.571268,126.814976
공원,어린이공원,개나리공원,서울특별시 강서구 방화동 569-14,37.573113,126.812217
공원,어린이공원,긴등공원,서울특별시 강서구 방화동 247-201,37.5680196511,126.816194
공원,어린이공원,문성공원,서울특별시 강서구 방화동 608-112,37.564839,126.815435
공원,어린이공원,새싹공원,서울특별시 강서구 방화동 448-5,37.574806,126.812748
공원,어린이공원,도레미공원,서울특별시 강서구 방화동 184-66,37.571792,126.819136
공원,어린이공원,들꽃공원,서울특별시 강서구 방화동 890-1,37.570615,126.821227
공원,어린이공원,봉선화공원,서울특별시 강서구 방화동 645-13,37.566522,126.806987
공원,어린이공원,민들레공원,서울특별시 강서구 방화동 648-13,37.567221,126.806731
공원,어린이공원,내촌공원,서울특별시 강서구 방화동 551-26,37.570073,126.808687
공원,어린이공원,신대부석공원,서울특별시 강서구 방화동 411,37.583724,126.816494
공원,어린이공원,목련공원,서울특별시 강서구 방화동 616-1,37.564958,126.807825
공원,어린이공원,샛별공원,서울특별시 강서구 방화동 558,37.572732,126.809505
공원,어린이공원,새싹교통공원,서울특별시 강서구 방화동 583,37.569485,126.809344
공원,어린이공원,은하수공원,서울특별시 강서구 방화동 853,37.570507,126.806548
공원,어린이공원,능말공원,서울특별시 강서구 방화동 815,37.577955,126.810607
공원,어린이공원,메아리공원,서울특별시 강서구 방화동 826,37.578615,126.814351
공원,어린이공원,느티공원,서울특별시 강서구 방화동 799,37.579421,126.810313
공원,어린이공원,돌샘공원,서울특별시 강서구 방화동 837,37.576054,126.818966
공원,어린이공원,꿈나무공원,서울특별시 강서구 방화동 840,37.575194,126.818941
공원,어린이공원,개화공원,서울특별시 강서구 방화동 818,37.580248,126.812534
공원,어린이공원,긴등마을공원,서울특별시 강서구 공항동 4-36,37.563075,126.818681
공원,어린이공원,꿈자람공원,서울특별시 강서구 공항동 484,37.564793,126.819154
공원,어린이공원,다솜공원,서울특별시 강서구 공항동 4,37.563003,126.818161
공원,어린이공원,발음공원,서울특별시 강서구 내발산동 697,37.552042,126.833204
공원,어린이공원,광명공원,서울특별시 강서구 내발산동 221-1,37.546857,126.822944
공원,어린이공원,수정공원,서울특별시 강서구 내발산동 741-2,37.554043,126.828743
공원,어린이공원,은행나무공원,서울특별시 강서구 내발산동 753-1,37.552158,126.823201
공원,어린이공원,신광명공원,서울특별시 강서구 내발산동 761,37.547313,126.823007
공원,어린이공원,원당공원,서울특별시 강서구 내발산동 650,37.557413,126.842084
공원,어린이공원,가곡공원,서울특별시 강서구 내발산동 657-2,37.555964,126.837765
공원,어린이공원,꿈빛공원,서울특별시 강서구 내발산동 657-3,37.556117,126.840003
공원,기타,쌍문1동공원,서울특별시 도봉구 쌍문동 490-27,37.6545297,127.0163509
공원,기타,창5동공원,서울특별시 도봉구 창동 700-87,37.6520013,127.0387085
공원,기타,도봉2동공원,서울특별시 도봉구 도봉동 630-1,37.6768238,127.0490433
공원,기타,방학1동공원,서울특별시 도봉구 방학동 265-4,37.661482,127.0371404
공원,기타,도봉1동(2)공원,서울특별시 도봉구 도봉동 638-1,37.6862776,127.0408206
공원,기타,쌍문4동(1)공원,서울특별시 도봉구 쌍문동 259-6,37.6569337,127.0280205
공원,기타,쌍문4동(2)공원,서울특별시 도봉구 쌍문동 245-2,37.6590534,127.0287138
공원,기타,쌍문2동공원,서울특별시 도봉구 쌍문동 69-59,37.6553216,127.0347283
공원,기타,발바닥공원,서울특별시 도봉구 방학동 490-8,37.6591413,127.0279921
공원,기타,방학사계광장공원,서울특별시 도봉구 방학동 678,37.6624333,127.0418448
공원,기타,도봉산역 만남의광장공원,서울특별시 도봉구 도봉2동 41,37.6882419,127.0467981
공원,기타,창동 공원,서울특별시 도봉구 창4동 181-38,37.6601682,127.045372
공원,기타,방학동 공원,서울특별시 도봉구 방학1동 714-15,37.6644754,127.0454838
공원,기타,방학3동 가로공원,서울특별시 도봉구 방학3동 443,37.6634352,127.0276147
공원,기타,도봉마루공원,서울특별시 도봉구 도봉1동 279,37.6877313,127.0439158
공원,기타,한전변전소 자투리땅 휴게공원,서울특별시 도봉구 쌍문3동 346-3,37.6482319,127.0268292
공원,기타,원당샘공원,서울특별시 도봉구 방학3동 547,37.6607526,127.0220787
공원,기타,도로개설잔여부 휴게공원,서울특별시 도봉구 방학1동 725-31,37.6611929,127.0505123
공원,어린이공원,뱃 골공원,서울특별시 도봉구 창동 367,37.6465834,127.0450164
공원,어린이공원,밤 골공원,서울특별시 도봉구 창동 368,37.6487859,127.0458545
공원,어린이공원,창 골공원,서울특별시 도봉구 창동 381,37.6430752,127.0486262
공원,어린이공원,신 창공원,서울특별시 도봉구 창동 449-103,37.6400636,127.040857
공원,어린이공원,물방울공원,서울특별시 도봉구 창동 458-6,37.6375725,127.0412883
공원,어린이공원,장 미공원,서울특별시 도봉구 창동 553-8,37.6381458,127.036365
공원,어린이공원,창고개공원,서울특별시 도봉구 창동 608-5,37.6447409,127.0393257
공원,어린이공원,다람쥐공원,서울특별시 도봉구 창동 624-16,37.6452098,127.0349159
공원,어린이공원,달 내공원,서울특별시 도봉구 창동 630-4,37.6427555,127.0352756
공원,어린이공원,꿈동산공원,서울특별시 도봉구 창동 663-1,37.6501236,127.0368382
공원,어린이공원,미 화공원,서울특별시 도봉구 창동 715-17,37.6549516,127.0397052
공원,소공원,창3 마을공원,서울특별시 도봉구 창동 505-12,37.6333294,127.0412078
공원,소공원,창2 마을공원,서울특별시 도봉구 창동 582-22,37.6412657,127.0362989
공원,소공원,무수울 소공원,서울특별시 도봉구 도봉동 470,37.6778355,127.0338381
공원,소공원,무수골 소공원,서울특별시 도봉구 도봉동 429-3,37.6784430342,127.0389232659
공원,소공원,쌍문1구역 소공원,서울특별시 도봉구 쌍문동 732-1,37.6489288,127.0219352
공원,체육공원,다락원 체육공원,서울특별시 도봉구 도봉동 8번지,37.6907728498,127.046562363
공원,기타,서울 창포원공원,서울특별시 도봉구 도봉동 4,37.6892727,127.0475814
공원,기타,방학3동공원,서울특별시 도봉구 방학동 306-24,37.6633231,127.0292778
공원,기타,도봉1동(1)공원,서울특별시 도봉구 도봉동 282-275,37.6875164,127.0428127
공원,어린이공원,유 만공원,서울특별시 도봉구 창동 33-4,37.650387,127.0529829
공원,어린이공원,대 창공원,서울특별시 도봉구 창동 38-4,37.644360,127.0522814
공원,어린이공원,창 원공원,서울특별시 도봉구 창동 307,37.6529957,127.0403553
공원,어린이공원,은행나무공원,서울특별시 도봉구 창동 347-3,37.6496529,127.0437757
공원,어린이공원,반 석공원,서울특별시 도봉구 창동 354,37.6471171,127.0412529
공원,어린이공원,안골공원,서울특별시 강서구 화곡동155-1,37.535964,126.850746
공원,어린이공원,대무공원,서울특별시 강서구 화곡동409-84,37.538002,126.847506
공원,어린이공원,모태공원,서울특별시 강서구 화곡동892-17,37.529543,126.849512
공원,어린이공원,더부리공원,서울특별시 강서구 화곡동339-19,37.534902,126.846751
공원,어린이공원,나들이공원,서울특별시 강서구 가양동 1459-1,37.571854,126.844243
공원,어린이공원,아름공원,서울특별시 강서구 가양동 1465,37.568594,126.848864
공원,어린이공원,꽃동네공원,서울특별시 강서구 가양동 1461-1,37.570095,126.847132
공원,어린이공원,가양공원,서울특별시 강서구 가양동 1462-2,37.569758,126.844804
공원,어린이공원,엄지공원,서울특별시 강서구 가양동 1474-1,37.5658099515,126.854721
공원,어린이공원,무지개공원,서울특별시 강서구 가양동 1478-1,37.565086,126.851657
공원,어린이공원,풀피리공원,서울특별시 강서구 가양동 1481-1,37.563578,126.8545999
공원,어린이공원,곰돌이공원,서울특별시 강서구 가양동 1482-1,37.562311,126.857433
공원,어린이공원,비둘기공원,서울특별시 강서구 가양동 1489-1,37.559504,126.862944
공원,어린이공원,진달래공원,서울특별시 강서구 가양동 1486-1,37.562375,126.860979
공원,어린이공원,뜸부기공원,서울특별시 강서구 화곡동 845-19,37.530115,126.856902
공원,어린이공원,하마터공원,서울특별시 강서구 화곡동 883-3,37.530115,126.853739
공원,어린이공원,바탕골공원,서울특별시 강서구 화곡동 1016-34,37.5447004433,126.834711
공원,어린이공원,미리내공원,서울특별시 강서구 화곡동 1008-32,37.547649,126.834751
공원,어린이공원,수명산공원,서울특별시 강서구 화곡동 1044-31,37.540958,126.834336
공원,어린이공원,대원공원,서울특별시 강서구 화곡동 1022,37.544928,126.835911
공원,어린이공원,천사공원,서울특별시 강서구 화곡동 1139-1,37.5468298505,126.833001
공원,어린이공원,두레공원,서울특별시 강서구 화곡동 792-9,37.531104,126.859414
공원,어린이공원,달빛공원,서울특별시 강서구 화곡동783-1,37.531248,126.862932
공원,어린이공원,무지개공원,서울특별시 강서구 화곡동806-10,37.533937,126.861301
공원,어린이공원,능골공원,서울특별시 강서구 화곡동468-1,37.536752,126.855316
공원,어린이공원,종달새공원,서울특별시 강서구 화곡동819-5,37.535302,126.858021
공원,어린이공원,화곡2주구1공원,서울특별시 강서구 화곡동1159-2,37.550201,126.838658
공원,어린이공원,화곡2주구2공원,서울특별시 강서구 화곡동1159-3,37.548723,126.8387004014
공원,어린이공원,범바위공원,서울특별시 강서구 화곡동1061-36,37.543234,126.841377
공원,어린이공원,개나리공원,서울특별시 강서구 화곡동75-3,37.548372,126.844024
공원,어린이공원,화곡3주구1공원,서울특별시 강서구 화곡동1165-2,37.5461395311,126.836964
공원,어린이공원,화곡3주구2공원,서울특별시 강서구 화곡동1165-6,37.545177,126.840547
공원,어린이공원,역말공원,서울특별시 강서구 화곡동978-18,37.549726,126.848944
공원,어린이공원,새말공원,서울특별시 강서구 화곡동994-5,37.552035,126.846474
공원,어린이공원,연지공원,서울특별시 강서구 화곡동1109,37.554707,126.853537
공원,어린이공원,백연공원,서울특별시 강서구 화곡동980-2,37.550667,126.851903
공원,어린이공원,솔뫼공원,서울특별시 강서구 화곡동379-32,37.538112,126.838674
공원,어린이공원,월정공원,서울특별시 강서구 화곡동372-26,37.535153,126.836008
공원,어린이공원,초롱공원,서울특별시 강서구 화곡동1088-16,37.5381002197,126.836229
공원,어린이공원,은행공원,서울특별시 강서구 화곡동369-11,37.535821,126.840511
공원,어린이공원,까치산공원,서울특별시 강서구 화곡동354-14,37.533488,126.841904
공원,어린이공원,배다리공원,서울특별시 강서구 화곡동341-24,37.532144,126.848303
공원,어린이공원,도림공원,서울특별시 강서구 등촌동 635-1,37.555596,126.862861
공원,어린이공원,능안공원,서울특별시 강서구 등촌동 517-1,37.546638,126.859908
공원,어린이공원,한마음공원,서울특별시 강서구 등촌동 690-3,37.560521,126.843248
공원,어린이공원,새나라공원,서울특별시 강서구 등촌동 707-2,37.561557,126.852004
공원,어린이공원,백합공원,서울특별시 강서구 등촌동 695-4,37.559219,126.844996
공원,어린이공원,채송화공원,서울특별시 강서구 등촌동 694-1,37.562841,126.846117
공원,어린이공원,푸르매공원,서울특별시 강서구 등촌동 705-3,37.559023,126.847504
공원,어린이공원,새벗공원,서울특별시 강서구 등촌동 688-3,37.560711,126.840304
공원,어린이공원,코끼리공원,서울특별시 강서구 등촌동 702-1,37.563238,126.848535
공원,어린이공원,구름공원,서울특별시 강서구 화곡동 98-22,37.543303,126.844116
공원,어린이공원,볏골공원,서울특별시 강서구 화곡동 98-99,37.541815,126.844354
공원,어린이공원,노을공원,서울특별시 강서구 화곡동 105-194,37.539837,126.843928
공원,어린이공원,까치산공원,서울특별시 강서구 화곡동 102-206,37.5382802070,126.844436
공원,어린이공원,비둘기공원,서울특별시 강서구 화곡동 61-96,37.541392,126.846938
공원,어린이공원,큰별공원,서울특별시 강서구 화곡동 46-41,37.544454,126.848941
공원,어린이공원,꿈돌이공원,서울특별시 강서구 화곡동 24-128,37.546097,126.845352
공원,어린이공원,소나무공원,서울특별시 강서구 화곡동 29-31,37.547058,126.847807
공원,어린이공원,산새공원,서울특별시 강서구 화곡동 772,37.546268,126.850385
공원,어린이공원,박장공원,서울특별시 강서구 화곡동 56-25,37.540768,126.849087
공원,어린이공원,참새공원,서울특별시 강서구 화곡동 56-638,37.539725,126.847003
공원,어린이공원,한글공원,서울특별시 강서구 화곡동 56-3,37.538536,126.850451
공원,어린이공원,효심공원,서울특별시 강서구 화곡동 922-10,37.529495,126.840632
공원,어린이공원,버들공원,서울특별시 강서구 화곡동 424-45,37.531101,126.841222
공원,어린이공원,필마공원,서울특별시 강서구 화곡동 355-12,37.531491,126.8388196017
공원,어린이공원,다운공원,서울특별시 강서구 화곡동 346-26,37.532101,126.844653
공원,어린이공원,호돌이공원,서울특별시 강서구 화곡동 906-26,37.528191,126.846009
공원,어린이공원,곰돌이공원,서울특별시 강서구 화곡동 900-46,37.529614,126.845017
공원,어린이공원,골말공원,서울특별시 강서구 화곡동 865-1,37.533313,126.8560516878
공원,기타,북한산 국립공원,서울특별시 도봉구 도봉1동 산29-2,37.6920803,127.0312043
공원,근린공원,초안산근린공원,서울특별시 도봉구 창동 산24 초안산근린공원,37.6474261,127.0414291
공원,근린공원,쌍문근린공원,서울특별시 도봉구 쌍문동 산80,37.6541919,127.0290879
공원,근린공원,월천근린공원,서울특별시 도봉구 창동 28,37.6472711141,127.0523186642
공원,어린이공원,누 원공원,서울특별시 도봉구 도봉동 653,37.6803963,127.0500458
공원,어린이공원,새동네공원,서울특별시 도봉구 도봉동 289-5,37.6889748,127.0431725
공원,어린이공원,무지개공원,서울특별시 도봉구 도봉동 570-13,37.6856475,127.0450237
공원,어린이공원,서 원공원,서울특별시 도봉구 도봉동 576-13,37.6838254,127.0433093
공원,어린이공원,무 수공원,서울특별시 도봉구 도봉동 585-2,37.6806313,127.0427453
공원,어린이공원,해 태공원,서울특별시 도봉구 도봉동 614-37,37.6720052,127.0412072
