카테고리_대,카테고리_소,정류소명,위도,경도
bus,bus,동대입구역.장충동,127.005445,37.558362
bus,bus,약수역10번출구,127.009322,37.556256
bus,bus,청계1가.광교,126.9833922,37.56857079
bus,bus,청계2가.삼일교,126.9885302,37.56784047
bus,bus,청계4가.배오개다리,126.9971755,37.56848437
bus,bus,청계5가.방산시장,127.0008266,37.56921496
bus,bus,청계6가.평화시장,127.0043806,37.56944119
bus,bus,청계7가.동평화.청평화시장,127.0138508,37.56951354
bus,bus,청계8가.영도교,127.0189972,37.57072592
bus,bus,신한은행본점,126.9755852,37.56119655
bus,bus,퇴계로2가.명동역7번출구,126.985336,37.560988
bus,bus,광희동.동대문역사문화공원역,127.0091092,37.56541133
bus,bus,버티고개,127.0060242,37.54780415
bus,bus,버티고개,127.0061899,37.54765049
bus,bus,청계3가.관수교,126.9929651,37.56821346
bus,bus,청계6가.오간수교,127.0090361,37.56948518
bus,bus,충무로역7번출구,126.9933889,37.56169057
bus,bus,을지로입구역.광교,126.9825656,37.56764926
bus,bus,청계광장,126.978207,37.569011
bus,bus,신당파인힐하나유보라,127.024856,37.56498098
bus,bus,명동입구,126.9824744,37.56472274
bus,bus,남산북측순환로입구,126.9988218,37.55069862
bus,bus,신당동삼성아파트.금호여중,127.0187299,37.5585545
bus,bus,신당동대우푸르지오.금호여중,127.0192882,37.55780783
bus,bus,황학동주민센터,127.0234024,37.56685562
bus,bus,신당초등학교앞,127.0239173,37.56448134
bus,bus,금호베스트빌.래미안하이베르,127.0240513,37.56164521
bus,bus,금호베스트빌.래미안하이베르,127.0243472,37.56225445
bus,bus,신당초등학교,127.0242404,37.56450284
bus,bus,방산종합시장,127.0019301,37.56780587
bus,bus,황학동롯데캐슬,127.022034,37.57166017
bus,bus,광희문.광희동사거리,127.008611,37.56454992
bus,bus,광희문.광희동사거리,127.0096779,37.56440161
bus,bus,황학동롯데캐슬,127.0232959,37.57081975
bus,bus,한국은행앞,126.97929,37.56140811
bus,bus,서울기동대.광희초등학교,127.0144829,37.56792221
bus,bus,동대문역사문화공원동문,127.0119962,37.56770075
bus,bus,서대문역사거리.농협중앙회,126.9679803,37.56688486
bus,bus,서울역9번출구.서울스퀘어빌딩앞,126.9732317,37.55534163
bus,bus,북창동.남대문시장,126.9769187,37.56084629
bus,bus,남산공원.구힐튼호텔,126.9765672,37.55636774
bus,bus,남산공원.구힐튼호텔,126.9767113,37.55662674
bus,bus,시청앞.덕수궁,126.9768356,37.56621228
bus,bus,남대문세무서.국가인권위원회,126.9878661,37.56508396
bus,bus,장충문화체육센터.권기옥활동터,127.0025921,37.5601745
bus,bus,남산1호터널,126.9921666,37.55740518
bus,bus,남산예장버스환승주차장,126.989289,37.55974
bus,bus,약수역.3.6호선,127.0117056,37.55330466
bus,bus,조선일보,126.9768831,37.56873398
bus,bus,시청역,126.97701,37.566031
bus,bus,서울역,126.9714245,37.55818977
bus,bus,숭례문앞,126.9762361,37.56151644
bus,bus,시청역1호선.서울시청,126.9773391,37.56739609
bus,bus,신당역하나은행,127.0215879,37.56542311
bus,bus,염천교,126.9711137,37.55979257
bus,bus,한국경제신문사,126.9679526,37.56093341
bus,bus,응봉근린공원.금호산,127.016919,37.5535217
bus,bus,서울방송고등학교.남산타운아파트,127.0124098,37.54958602
bus,bus,서울방송고등학교.남산타운아파트,127.0122784,37.54961194
bus,bus,중구청소년센터.남산타운2상가,127.0127512,37.55165491
bus,bus,중구청소년센터.남산타운2상가,127.0121656,37.55190274
bus,bus,약수시장.남산타운동문,127.01085,37.55173322
bus,bus,약수지구대,127.0119578,37.5528411
bus,bus,남대문시장,126.9793973,37.56142846
bus,bus,을지로입구역롯데호텔,126.9803053,37.56580472
bus,bus,소공동웨스틴조선호텔,126.9796461,37.56451783
bus,bus,서울광장,126.978885,37.565352
bus,bus,광화문코리아나호텔,126.9769075,37.56840139
bus,bus,서소문KAL빌딩,126.9743183,37.56333874
bus,bus,동국대입구.앰배서더호텔,127.0026102,37.55977171
bus,bus,광화문,126.9769068,37.568799
bus,bus,시청.덕수궁,126.976921,37.566254
bus,bus,바비엥스위트,126.9676373,37.56510899
bus,bus,서울역,126.9728596,37.55781956
bus,bus,명동역.세종호텔,126.9864493,37.56108601
bus,bus,충무로역.호텔피제이,126.9955605,37.56171802
bus,bus,남대문시장,126.9787309,37.56096738
bus,bus,이비스엠버서더호텔,126.9823877,37.56435343
bus,bus,프레이저플레이스,126.9692683,37.56284768
bus,bus,아카시아호텔.웨스턴코업레지던스,127.0034787,37.56655061
bus,bus,을지로코업레지던스,127.0053975,37.56623336
bus,bus,토요코인호텔.이비스버젯호텔,127.0089473,37.56459135
bus,bus,약수역,127.0098978,37.55378896
bus,bus,남산밀레니엄힐튼호텔,126.9759753,37.55546657
bus,bus,서울역,126.9720457,37.5580158
bus,bus,숭례문라마다&스위트호텔,126.9720685,37.56061096
bus,bus,시청역더플라자호텔,126.978066,37.564836
bus,bus,시청.서울신문사,126.9773647,37.56829932
bus,bus,프레이저플레이스남대문,126.9762666,37.561376
bus,bus,프레이저플레이스남대문,126.9755366,37.56106678
bus,bus,동대문역사문화공원,127.0092451,37.56538519
bus,bus,광희동더스프라지르서울동대문,127.0075553,37.56473333
bus,bus,동대문디자인플라자DDP,127.0092138,37.56785291
bus,bus,베이튼호텔,127.0026364,37.56499932
bus,bus,광화문,126.9768853,37.56894357
bus,bus,덕수궁,126.976925,37.566106
bus,bus,남대문시장,126.9753967,37.56092315
bus,bus,명동,126.9856195,37.56075833
bus,bus,남산골한옥마을,126.9924384,37.56099506
bus,bus,앰버서더호텔,127.0026254,37.5604635
bus,bus,신라호텔,127.0054272,37.5583034
bus,bus,동대문디자인플라자.동대문시장,127.0085549,37.5668754
bus,bus,서울역,126.972535,37.553928
bus,bus,동대문디자인프라자,127.0091304,37.56776256
bus,bus,방산.중부시장,126.9994423,37.56685688
bus,bus,을지로3가,126.9923256,37.56653491
bus,bus,을지로입구,126.9810013,37.56613096
bus,bus,명동입구,126.9823016,37.56415262
bus,bus,신당동중앙시장,127.0194166,37.56575532
bus,bus,남산오르미,126.9831349,37.55819405
bus,bus,한강대교북단.LG유플러스,126.963121,37.52404994
bus,bus,한강대교북단.LG유플러스,126.9631848,37.52430606
bus,bus,신용산역,126.966207,37.527293
bus,bus,신용산역,126.9666192,37.52792049
bus,bus,용산우체국,126.970235,37.53149701
bus,bus,용산우체국,126.9705641,37.53205037
bus,bus,삼각지역.전쟁기념관,126.9736858,37.53518014
bus,bus,삼각지역.전쟁기념관,126.9741609,37.5359845
bus,bus,숙대입구역,126.9725378,37.54329563
bus,bus,숙대입구역,126.9722321,37.54375602
bus,bus,갈월동,126.9722373,37.5509756
bus,bus,갈월동,126.9717082,37.54953372
bus,bus,남영역.민주화운동기념관,126.9719272,37.54200692
bus,bus,남영역.민주화운동기념관,126.972069,37.541823
bus,bus,신용산역3번출구,126.9673498,37.52888957
bus,bus,서울드래곤시티,126.9630604,37.53215669
bus,bus,용산역3번출구.용산차고지,126.9642146,37.53180791
bus,bus,한강대교북단,126.9635707,37.52496899
bus,bus,서계동.서울역공항철도15번출구,126.9693405,37.5524743
bus,bus,서계동,126.969222,37.5516705
bus,bus,청파동,126.970122,37.54899162
bus,bus,청파시장,126.9698626,37.54867903
bus,bus,숙대입구역.청파동주민센터,126.9707772,37.54538125
bus,bus,숙대입구역.청파동주민센터,126.9704189,37.54548616
bus,bus,남영역.민주화운동기념관,126.971032,37.540813
bus,bus,남영역.민주화운동기념관,126.9706761,37.54057027
bus,bus,용산전자상가17동,126.9660271,37.53377926
bus,bus,용산전자상가19동,126.9657072,37.53351349
bus,bus,용산전자상가10동,126.9619641,37.5332725
bus,bus,용산전자상가12동,126.962169,37.53305741
bus,bus,용산전자상가.전자랜드,126.9583252,37.53277906
bus,bus,용산전자상가.전자랜드,126.9583364,37.53305612
bus,bus,원효대교북단,126.956111,37.53198537
bus,bus,용산경찰서,126.9691858,37.54050321
bus,bus,용산경찰서,126.9690615,37.53999946
bus,bus,용산꿈나무종합타운.원효로우체국,126.9669291,37.5386139
bus,bus,용산e편한세상,126.9654678,37.53746206
bus,bus,남정초등학교,126.9636632,37.53631875
bus,bus,원효로2가,126.9629911,37.53623744
bus,bus,원효로2가사거리,126.9610704,37.53493384
bus,bus,원효로3가,126.9581798,37.53404076
bus,bus,원효로3가,126.9583248,37.53379572
bus,bus,용암초등학교입구.이태원주공아파트,126.9886646,37.54411594
bus,bus,이태원동남산대림아파트.용산동아파트,126.98748,37.53987437
bus,bus,용산한신아파트,126.9871086,37.53980547
bus,bus,해방촌,126.9866091,37.53781774
bus,bus,국군재정관리단,126.9868496,37.53731771
bus,bus,용산구청,126.991163,37.530303
bus,bus,용산구청,126.9911699,37.52940958
bus,bus,한강중학교,126.9921715,37.52545875
bus,bus,한강중학교,126.9924288,37.52450259
bus,bus,서빙고역1번출구,126.9899502,37.52004642
bus,bus,장충단로입구,127.002202,37.545795
bus,bus,남산맨션아파트.남산예술원,127.00204,37.544437
bus,bus,서울중부기술교육원.블루스퀘어,127.0033852,37.54169186
bus,bus,서울시중부기술교육원.블루스퀘어,127.0031508,37.54117915
bus,bus,순천향대학병원,127.0057302,37.53644224
bus,bus,순천향대학병원,127.0062994,37.5356114
bus,bus,순천향대학병원,127.0054994,37.53579346
bus,bus,순천향대학병원.한남오거리,127.005729,37.53549068
bus,bus,한남오거리,127.0083126,37.53284782
bus,bus,남산도서관.용산도서관,126.980835,37.552282
bus,bus,남산도서관.용산도서관,126.981134,37.55204425
bus,bus,후암약수터,126.98432,37.54869
bus,bus,후암약수터,126.9841669,37.54839526
bus,bus,용산2가동주민센터.보성여중고,126.98584,37.54639685
bus,bus,용산2가동주민센터.보성여중고,126.9856318,37.54625985
bus,bus,남산야외식물원입구,126.9927902,37.54270388
bus,bus,남산야외식물원입구,126.992917,37.54250475
bus,bus,하얏트호텔,126.9961358,37.54175355
bus,bus,하얏트호텔,126.9974258,37.5408661
bus,bus,용마루고개(서울자동차고등학교),126.9584647,37.54063689
bus,bus,용마루고개.효창파크푸르지오아파트,126.958552,37.54029991
bus,bus,효창공원앞역.이봉창역사울림관,126.9618971,37.53927197
bus,bus,효창공원앞역.이봉창역사울림관,126.9626979,37.53882848
bus,bus,용산꿈나무종합타운.보건분소,126.9649998,37.53842682
bus,bus,용산꿈나무종합타운.보건분소,126.964648,37.538295
bus,bus,원효로제1동주민센터,126.9669923,37.53766072
bus,bus,전쟁기념관,126.9768578,37.53475867
bus,bus,전쟁기념관,126.9753831,37.53465117
bus,bus,녹사평역,126.9851183,37.53510696
bus,bus,녹사평역,126.9853047,37.53475822
bus,bus,용산구청.이태원시장,126.9904707,37.53438305
bus,bus,용산구청.이태원시장,126.9900096,37.53411271
bus,bus,이태원역1번출구.해밀턴호텔,126.993043,37.534552
bus,bus,이태원역4번출구.해밀턴호텔,126.9934293,37.53435397
bus,bus,이태원119안전센터,126.996387,37.53479
bus,bus,이태원119안전센터,126.9971799,37.53460415
bus,bus,한남동주민센터,127.0004667,37.53704589
bus,bus,한남동주민센터,127.0006043,37.5367073
bus,bus,한강진역.블루스퀘어,127.001695,37.540805
bus,bus,한강진역.블루스퀘어,127.0020254,37.54092918
bus,bus,서울역11번출구,126.9738944,37.55361688
bus,bus,후암삼거리,126.9765772,37.55254084
bus,bus,후암시장,126.9770645,37.55068919
bus,bus,후암시장,126.9775446,37.54974673
bus,bus,용산중고,126.9781856,37.54665979
bus,bus,용산중고,126.978225,37.547205
bus,bus,후암동종점.용산중학교,126.9809588,37.54669893
bus,bus,용산고등학교,126.977563,37.54574
bus,bus,남영동주민센터,126.976572,37.545772
bus,bus,남영동주민센터,126.975732,37.545505
bus,bus,남영우체국,126.9732354,37.54512412
bus,bus,갈월동사회복지관.남영우체국,126.973962,37.545409
bus,bus,한남시범아파트,127.0122608,37.53794297
bus,bus,한남시범아파트,127.0126715,37.53770414
bus,bus,한남동,127.0084446,37.5339127
bus,bus,한남동,127.0087003,37.53375499
bus,bus,이촌동동부센트레빌,126.9660096,37.52155954
bus,bus,이촌동두산위브트레지움.한강대우아파트,126.9675283,37.52157348
bus,bus,이촌1동충신교회앞,126.9684808,37.52128315
bus,bus,이촌동한가람아파트.이촌역,126.9718843,37.5206563
bus,bus,이촌동한강맨션.이촌역,126.9727098,37.52018049
bus,bus,신용산초등학교,126.9745085,37.51984977
bus,bus,신용산초등학교.중경고등학교,126.976248,37.51907753
bus,bus,중경고등학교.이촌동강촌아파트,126.9775234,37.51891785
bus,bus,이촌동점보아파트,126.9784409,37.5183828
bus,bus,이촌동현대아파트,126.978712,37.51853368
bus,bus,금강병원.반도아파트,126.9811234,37.51770433
bus,bus,서빙고신동아아파트,126.9851054,37.51793695
bus,bus,서빙고신동아아파트,126.9853714,37.51748597
bus,bus,만리동고개,126.9628216,37.55167001
bus,bus,손기정체육공원,126.966423,37.55421533
bus,bus,숙대입구역,126.970799,37.544479
bus,bus,남영역.민주화운동기념관,126.9709245,37.54222024
bus,bus,숙명여대도서관앞,126.9672217,37.54484687
bus,bus,숙명여대도서관앞,126.9664465,37.54484124
bus,bus,숙명여대정문,126.9641095,37.5449595
bus,bus,숙명여대정문,126.9643097,37.54513077
bus,bus,숙명여대후문.이봉창활동터,126.9632996,37.54608397
bus,bus,효창공원후문,126.9625779,37.54679103
bus,bus,한겨레신문사입구,126.9591929,37.54588062
bus,bus,대한노인회중앙회,126.9576684,37.54378904
bus,bus,효창운동장.효창동주민센터,126.9617671,37.54220952
bus,bus,효창동주민센터.금양초등학교,126.9622337,37.54162396
bus,bus,금양초등학교,126.9620007,37.54129925
bus,bus,효창공원역,126.9610379,37.53878602
bus,bus,도원삼성래미안아파트,126.9574339,37.5397768
bus,bus,도원삼성래미안아파트,126.9572103,37.53962541
bus,bus,중앙하이츠빌라앞,126.9600336,37.53801446
bus,bus,중앙하이츠빌라앞,126.9598809,37.53797386
bus,bus,용문시장,126.960968,37.53634792
bus,bus,용문시장,126.9613596,37.5359792
bus,bus,용산전자상가입구,126.9622225,37.53457017
bus,bus,용산전자상가입구,126.9619447,37.53466112
bus,bus,신용산지하차도,126.9636682,37.53283488
bus,bus,신용산지하차도,126.963882,37.53259
bus,bus,신용산역5번출구,126.9676785,37.53003386
bus,bus,용산역,126.9658225,37.52886661
bus,bus,용산푸르지오써밋,126.9647596,37.52757562
bus,bus,용산푸르지오써밋,126.9645788,37.52723093
bus,bus,용산역광장앞,126.965617,37.528333
bus,bus,용산역사박물관.용산철도고등학교,126.966015,37.52559728
bus,bus,용산역사박물관.용산철도고등학교,126.9671194,37.52530577
bus,bus,용산세무서,126.969244,37.52373184
bus,bus,용산세무서,126.9701544,37.52362139
bus,bus,이촌역,126.9739086,37.52266892
bus,bus,이촌역,126.9740269,37.52236347
bus,bus,국립중앙박물관.용산가족공원,126.9786512,37.52089801
bus,bus,국립중앙박물관.용산가족공원,126.9799562,37.52087549
bus,bus,서빙고역교차로,126.9899,37.520427
bus,bus,서빙고초등학교,126.9908894,37.52117112
bus,bus,한강중학교,126.9913627,37.52511406
bus,bus,서빙고동금호베스트빌,126.9907182,37.52263626
bus,bus,서빙고동,126.992986,37.519851
bus,bus,서빙고동주민센터,126.9948813,37.520384
bus,bus,동빙고동,126.9966907,37.52081836
bus,bus,동빙고동,126.997039,37.52126256
bus,bus,보광신동아아파트.삼성리버빌아파트,127.0020297,37.524738
bus,bus,보광동신동아아파트,127.0015149,37.52562379
bus,bus,보광동주민센터,127.0005046,37.52645912
bus,bus,보광동,126.9993071,37.52800885
bus,bus,보광동,126.9988968,37.52818201
bus,bus,한국폴리텍1대학,126.9967926,37.53019599
bus,bus,한국폴리텍1대학,126.9965748,37.53052935
